40.65500, -73.94000, 40.66000, -73.93500, 0
40.65500, -73.93500, 40.66000, -73.93000, 0
40.65500, -73.93000, 40.66000, -73.92500, 0
40.65500, -73.92500, 40.66000, -73.92000, 0
40.65500, -73.92000, 40.66000, -73.91500, 0
40.65500, -73.91500, 40.66000, -73.91000, 0
40.65500, -73.91000, 40.66000, -73.90500, 0
40.65500, -73.90500, 40.66000, -73.90000, 0
40.65500, -73.90000, 40.66000, -73.89500, 0
40.65500, -73.89500, 40.66000, -73.89000, 0
40.65500, -73.89000, 40.66000, -73.88500, 0
40.65500, -73.88500, 40.66000, -73.88000, 0
40.65500, -73.88000, 40.66000, -73.87500, 0
40.65500, -73.87500, 40.66000, -73.87000, 0
40.65500, -73.87000, 40.66000, -73.86500, 0
40.65500, -73.86500, 40.66000, -73.86000, 0
40.65500, -73.86000, 40.66000, -73.85500, 0
40.65500, -73.85500, 40.66000, -73.85000, 0
40.65500, -73.85000, 40.66000, -73.84500, 0
40.65500, -73.84500, 40.66000, -73.84000, 0
40.65500, -73.84000, 40.66000, -73.83500, 0
40.65500, -73.83500, 40.66000, -73.83000, 0
40.65500, -73.83000, 40.66000, -73.82500, 0
40.66000, -74.02500, 40.66500, -74.02000, 0
40.66000, -74.02000, 40.66500, -74.01500, 0
40.66000, -74.01500, 40.66500, -74.01000, 0
40.66000, -74.01000, 40.66500, -74.00500, 0
40.66000, -74.00500, 40.66500, -74.00000, 0
40.66000, -74.00000, 40.66500, -73.99500, 0
40.66000, -73.99500, 40.66500, -73.99000, 0
40.66000, -73.99000, 40.66500, -73.98500, 0
40.66000, -73.98500, 40.66500, -73.98000, 0
40.66000, -73.98000, 40.66500, -73.97500, 0
40.66000, -73.97500, 40.66500, -73.97000, 0
40.66000, -73.97000, 40.66500, -73.96500, 0
40.66000, -73.96500, 40.66500, -73.96000, 0
40.66000, -73.96000, 40.66500, -73.95500, 0
40.66000, -73.95500, 40.66500, -73.95000, 0
40.66000, -73.95000, 40.66500, -73.94500, 0
40.66000, -73.94500, 40.66500, -73.94000, 0
40.66000, -73.94000, 40.66500, -73.93500, 0
40.66000, -73.93500, 40.66500, -73.93000, 0
40.66000, -73.93000, 40.66500, -73.92500, 0
40.66000, -73.92500, 40.66500, -73.92000, 0
40.66000, -73.92000, 40.66500, -73.91500, 0
40.66000, -73.91500, 40.66500, -73.91000, 0
40.66000, -73.91000, 40.66500, -73.90500, 0
40.66000, -73.90500, 40.66500, -73.90000, 0
40.66000, -73.90000, 40.66500, -73.89500, 0
40.66000, -73.89500, 40.66500, -73.89000, 0
40.66000, -73.89000, 40.66500, -73.88500, 0
40.66000, -73.88500, 40.66500, -73.88000, 0
40.66000, -73.88000, 40.66500, -73.87500, 0
40.66000, -73.87500, 40.66500, -73.87000, 0
40.66000, -73.87000, 40.66500, -73.86500, 0
40.66000, -73.86500, 40.66500, -73.86000, 0
40.66000, -73.86000, 40.66500, -73.85500, 0
40.66000, -73.85500, 40.66500, -73.85000, 0
40.66000, -73.85000, 40.66500, -73.84500, 0
40.66000, -73.84500, 40.66500, -73.84000, 0
40.66000, -73.84000, 40.66500, -73.83500, 0
40.66000, -73.83500, 40.66500, -73.83000, 0
40.66000, -73.83000, 40.66500, -73.82500, 0
40.66500, -74.02500, 40.67000, -74.02000, 0
40.66500, -74.02000, 40.67000, -74.01500, 0
40.66500, -74.01500, 40.67000, -74.01000, 0
40.66500, -74.01000, 40.67000, -74.00500, 0
40.66500, -74.00500, 40.67000, -74.00000, 0
40.66500, -74.00000, 40.67000, -73.99500, 0
40.66500, -73.99500, 40.67000, -73.99000, 0
40.66500, -73.99000, 40.67000, -73.98500, 0
40.66500, -73.98500, 40.67000, -73.98000, 0
40.66500, -73.98000, 40.67000, -73.97500, 0
40.66500, -73.97500, 40.67000, -73.97000, 0
40.66500, -73.97000, 40.67000, -73.96500, 0
40.66500, -73.96500, 40.67000, -73.96000, 0
40.66500, -73.96000, 40.67000, -73.95500, 0
40.66500, -73.95500, 40.67000, -73.95000, 0
40.66500, -73.95000, 40.67000, -73.94500, 0
40.66500, -73.94500, 40.67000, -73.94000, 0
40.66500, -73.94000, 40.67000, -73.93500, 0
40.66500, -73.93500, 40.67000, -73.93000, 0
40.66500, -73.93000, 40.67000, -73.92500, 0
40.66500, -73.92500, 40.67000, -73.92000, 0
40.66500, -73.92000, 40.67000, -73.91500, 0
40.66500, -73.91500, 40.67000, -73.91000, 0
40.66500, -73.91000, 40.67000, -73.90500, 0
40.66500, -73.90500, 40.67000, -73.90000, 0
40.66500, -73.90000, 40.67000, -73.89500, 0
40.66500, -73.89500, 40.67000, -73.89000, 0
40.66500, -73.89000, 40.67000, -73.88500, 0
40.66500, -73.88500, 40.67000, -73.88000, 0
40.66500, -73.88000, 40.67000, -73.87500, 0
40.66500, -73.87500, 40.67000, -73.87000, 0
40.66500, -73.87000, 40.67000, -73.86500, 0
40.66500, -73.86500, 40.67000, -73.86000, 0
40.66500, -73.86000, 40.67000, -73.85500, 0
40.66500, -73.85500, 40.67000, -73.85000, 0
40.66500, -73.85000, 40.67000, -73.84500, 0
40.66500, -73.84500, 40.67000, -73.84000, 0
40.66500, -73.84000, 40.67000, -73.83500, 0
40.66500, -73.83500, 40.67000, -73.83000, 0
40.66500, -73.83000, 40.67000, -73.82500, 0
40.67000, -74.02500, 40.67500, -74.02000, 0
40.67000, -74.02000, 40.67500, -74.01500, 0
40.67000, -74.01500, 40.67500, -74.01000, 0
40.67000, -74.01000, 40.67500, -74.00500, 0
40.67000, -74.00500, 40.67500, -74.00000, 0
40.67000, -74.00000, 40.67500, -73.99500, 0
40.67000, -73.99500, 40.67500, -73.99000, 0
40.67000, -73.99000, 40.67500, -73.98500, 0
40.67000, -73.98500, 40.67500, -73.98000, 169
40.67000, -73.98000, 40.67500, -73.97500, 0
40.67000, -73.97500, 40.67500, -73.97000, 0
40.67000, -73.97000, 40.67500, -73.96500, 0
40.67000, -73.96500, 40.67500, -73.96000, 0
40.67000, -73.96000, 40.67500, -73.95500, 0
40.67000, -73.95500, 40.67500, -73.95000, 0
40.67000, -73.95000, 40.67500, -73.94500, 0
40.67000, -73.94500, 40.67500, -73.94000, 0
40.67000, -73.94000, 40.67500, -73.93500, 0
40.67000, -73.93500, 40.67500, -73.93000, 0
40.67000, -73.93000, 40.67500, -73.92500, 0
40.67000, -73.92500, 40.67500, -73.92000, 0
40.67000, -73.92000, 40.67500, -73.91500, 0
40.67000, -73.91500, 40.67500, -73.91000, 0
40.67000, -73.91000, 40.67500, -73.90500, 0
40.67000, -73.90500, 40.67500, -73.90000, 0
40.67000, -73.90000, 40.67500, -73.89500, 0
40.67000, -73.89500, 40.67500, -73.89000, 0
40.67000, -73.89000, 40.67500, -73.88500, 0
40.67000, -73.88500, 40.67500, -73.88000, 0
40.67000, -73.88000, 40.67500, -73.87500, 0
40.67000, -73.87500, 40.67500, -73.87000, 0
40.67000, -73.87000, 40.67500, -73.86500, 0
40.67000, -73.86500, 40.67500, -73.86000, 0
40.67000, -73.86000, 40.67500, -73.85500, 0
40.67000, -73.85500, 40.67500, -73.85000, 0
40.67000, -73.85000, 40.67500, -73.84500, 0
40.67000, -73.84500, 40.67500, -73.84000, 0
40.67000, -73.84000, 40.67500, -73.83500, 0
40.67000, -73.83500, 40.67500, -73.83000, 0
40.67000, -73.83000, 40.67500, -73.82500, 0
40.67500, -74.02500, 40.68000, -74.02000, 0
40.67500, -74.02000, 40.68000, -74.01500, 0
40.67500, -74.01500, 40.68000, -74.01000, 0
40.67500, -74.01000, 40.68000, -74.00500, 0
40.67500, -74.00500, 40.68000, -74.00000, 0
40.67500, -74.00000, 40.68000, -73.99500, 206
40.67500, -73.99500, 40.68000, -73.99000, 0
40.67500, -73.99000, 40.68000, -73.98500, 0
40.67500, -73.98500, 40.68000, -73.98000, 209
40.67500, -73.98000, 40.68000, -73.97500, 0
40.67500, -73.97500, 40.68000, -73.97000, 211
40.67500, -73.97000, 40.68000, -73.96500, 0
40.67500, -73.96500, 40.68000, -73.96000, 0
40.67500, -73.96000, 40.68000, -73.95500, 0
40.67500, -73.95500, 40.68000, -73.95000, 0
40.67500, -73.95000, 40.68000, -73.94500, 0
40.67500, -73.94500, 40.68000, -73.94000, 0
40.67500, -73.94000, 40.68000, -73.93500, 0
40.67500, -73.93500, 40.68000, -73.93000, 0
40.67500, -73.93000, 40.68000, -73.92500, 0
40.67500, -73.92500, 40.68000, -73.92000, 0
40.67500, -73.92000, 40.68000, -73.91500, 0
40.67500, -73.91500, 40.68000, -73.91000, 0
40.67500, -73.91000, 40.68000, -73.90500, 0
40.67500, -73.90500, 40.68000, -73.90000, 0
40.67500, -73.90000, 40.68000, -73.89500, 0
40.67500, -73.89500, 40.68000, -73.89000, 0
40.67500, -73.89000, 40.68000, -73.88500, 0
40.67500, -73.88500, 40.68000, -73.88000, 0
40.67500, -73.88000, 40.68000, -73.87500, 0
40.67500, -73.87500, 40.68000, -73.87000, 0
40.67500, -73.87000, 40.68000, -73.86500, 0
40.67500, -73.86500, 40.68000, -73.86000, 0
40.67500, -73.86000, 40.68000, -73.85500, 0
40.67500, -73.85500, 40.68000, -73.85000, 0
40.67500, -73.85000, 40.68000, -73.84500, 0
40.67500, -73.84500, 40.68000, -73.84000, 0
40.67500, -73.84000, 40.68000, -73.83500, 0
40.67500, -73.83500, 40.68000, -73.83000, 0
40.67500, -73.83000, 40.68000, -73.82500, 0
40.68000, -74.02500, 40.68500, -74.02000, 0
40.68000, -74.02000, 40.68500, -74.01500, 0
40.68000, -74.01500, 40.68500, -74.01000, 0
40.68000, -74.01000, 40.68500, -74.00500, 0
40.68000, -74.00500, 40.68500, -74.00000, 0
40.68000, -74.00000, 40.68500, -73.99500, 246
40.68000, -73.99500, 40.68500, -73.99000, 247
40.68000, -73.99000, 40.68500, -73.98500, 0
40.68000, -73.98500, 40.68500, -73.98000, 249
40.68000, -73.98000, 40.68500, -73.97500, 250
40.68000, -73.97500, 40.68500, -73.97000, 0
40.68000, -73.97000, 40.68500, -73.96500, 0
40.68000, -73.96500, 40.68500, -73.96000, 0
40.68000, -73.96000, 40.68500, -73.95500, 0
40.68000, -73.95500, 40.68500, -73.95000, 0
40.68000, -73.95000, 40.68500, -73.94500, 0
40.68000, -73.94500, 40.68500, -73.94000, 0
40.68000, -73.94000, 40.68500, -73.93500, 0
40.68000, -73.93500, 40.68500, -73.93000, 0
40.68000, -73.93000, 40.68500, -73.92500, 0
40.68000, -73.92500, 40.68500, -73.92000, 0
40.68000, -73.92000, 40.68500, -73.91500, 0
40.68000, -73.91500, 40.68500, -73.91000, 0
40.68000, -73.91000, 40.68500, -73.90500, 0
40.68000, -73.90500, 40.68500, -73.90000, 0
40.68000, -73.90000, 40.68500, -73.89500, 0
40.68000, -73.89500, 40.68500, -73.89000, 0
40.68000, -73.89000, 40.68500, -73.88500, 0
40.68000, -73.88500, 40.68500, -73.88000, 0
40.68000, -73.88000, 40.68500, -73.87500, 0
40.68000, -73.87500, 40.68500, -73.87000, 0
40.68000, -73.87000, 40.68500, -73.86500, 0
40.68000, -73.86500, 40.68500, -73.86000, 0
40.68000, -73.86000, 40.68500, -73.85500, 0
40.68000, -73.85500, 40.68500, -73.85000, 0
40.68000, -73.85000, 40.68500, -73.84500, 0
40.68000, -73.84500, 40.68500, -73.84000, 0
40.68000, -73.84000, 40.68500, -73.83500, 0
40.68000, -73.83500, 40.68500, -73.83000, 0
40.68000, -73.83000, 40.68500, -73.82500, 0
40.68500, -74.02500, 40.69000, -74.02000, 0
40.68500, -74.02000, 40.69000, -74.01500, 0
40.68500, -74.01500, 40.69000, -74.01000, 0
40.68500, -74.01000, 40.69000, -74.00500, 0
40.68500, -74.00500, 40.69000, -74.00000, 0
40.68500, -74.00000, 40.69000, -73.99500, 286
40.68500, -73.99500, 40.69000, -73.99000, 287
40.68500, -73.99000, 40.69000, -73.98500, 288
40.68500, -73.98500, 40.69000, -73.98000, 289
40.68500, -73.98000, 40.69000, -73.97500, 290
40.68500, -73.97500, 40.69000, -73.97000, 291
40.68500, -73.97000, 40.69000, -73.96500, 292
40.68500, -73.96500, 40.69000, -73.96000, 0
40.68500, -73.96000, 40.69000, -73.95500, 0
40.68500, -73.95500, 40.69000, -73.95000, 0
40.68500, -73.95000, 40.69000, -73.94500, 0
40.68500, -73.94500, 40.69000, -73.94000, 0
40.68500, -73.94000, 40.69000, -73.93500, 0
40.68500, -73.93500, 40.69000, -73.93000, 0
40.68500, -73.93000, 40.69000, -73.92500, 0
40.68500, -73.92500, 40.69000, -73.92000, 0
40.68500, -73.92000, 40.69000, -73.91500, 0
40.68500, -73.91500, 40.69000, -73.91000, 0
40.68500, -73.91000, 40.69000, -73.90500, 0
40.68500, -73.90500, 40.69000, -73.90000, 0
40.68500, -73.90000, 40.69000, -73.89500, 0
40.68500, -73.89500, 40.69000, -73.89000, 0
40.68500, -73.89000, 40.69000, -73.88500, 0
40.68500, -73.88500, 40.69000, -73.88000, 0
40.68500, -73.88000, 40.69000, -73.87500, 0
40.68500, -73.87500, 40.69000, -73.87000, 0
40.68500, -73.87000, 40.69000, -73.86500, 0
40.68500, -73.86500, 40.69000, -73.86000, 0
40.68500, -73.86000, 40.69000, -73.85500, 0
40.68500, -73.85500, 40.69000, -73.85000, 0
40.68500, -73.85000, 40.69000, -73.84500, 0
40.68500, -73.84500, 40.69000, -73.84000, 0
40.68500, -73.84000, 40.69000, -73.83500, 0
40.68500, -73.83500, 40.69000, -73.83000, 0
40.68500, -73.83000, 40.69000, -73.82500, 0
40.69000, -74.02500, 40.69500, -74.02000, 0
40.69000, -74.02000, 40.69500, -74.01500, 0
40.69000, -74.01500, 40.69500, -74.01000, 0
40.69000, -74.01000, 40.69500, -74.00500, 0
40.69000, -74.00500, 40.69500, -74.00000, 0
40.69000, -74.00000, 40.69500, -73.99500, 326
40.69000, -73.99500, 40.69500, -73.99000, 327
40.69000, -73.99000, 40.69500, -73.98500, 328
40.69000, -73.98500, 40.69500, -73.98000, 329
40.69000, -73.98000, 40.69500, -73.97500, 0
40.69000, -73.97500, 40.69500, -73.97000, 0
40.69000, -73.97000, 40.69500, -73.96500, 332
40.69000, -73.96500, 40.69500, -73.96000, 0
40.69000, -73.96000, 40.69500, -73.95500, 0
40.69000, -73.95500, 40.69500, -73.95000, 0
40.69000, -73.95000, 40.69500, -73.94500, 0
40.69000, -73.94500, 40.69500, -73.94000, 0
40.69000, -73.94000, 40.69500, -73.93500, 0
40.69000, -73.93500, 40.69500, -73.93000, 0
40.69000, -73.93000, 40.69500, -73.92500, 0
40.69000, -73.92500, 40.69500, -73.92000, 0
40.69000, -73.92000, 40.69500, -73.91500, 0
40.69000, -73.91500, 40.69500, -73.91000, 0
40.69000, -73.91000, 40.69500, -73.90500, 0
40.69000, -73.90500, 40.69500, -73.90000, 0
40.69000, -73.90000, 40.69500, -73.89500, 0
40.69000, -73.89500, 40.69500, -73.89000, 0
40.69000, -73.89000, 40.69500, -73.88500, 0
40.69000, -73.88500, 40.69500, -73.88000, 0
40.69000, -73.88000, 40.69500, -73.87500, 0
40.69000, -73.87500, 40.69500, -73.87000, 0
40.69000, -73.87000, 40.69500, -73.86500, 0
40.69000, -73.86500, 40.69500, -73.86000, 0
40.69000, -73.86000, 40.69500, -73.85500, 0
40.69000, -73.85500, 40.69500, -73.85000, 0
40.69000, -73.85000, 40.69500, -73.84500, 0
40.69000, -73.84500, 40.69500, -73.84000, 0
40.69000, -73.84000, 40.69500, -73.83500, 0
40.69000, -73.83500, 40.69500, -73.83000, 0
40.69000, -73.83000, 40.69500, -73.82500, 0
40.69500, -74.02500, 40.70000, -74.02000, 0
40.69500, -74.02000, 40.70000, -74.01500, 0
40.69500, -74.01500, 40.70000, -74.01000, 0
40.69500, -74.01000, 40.70000, -74.00500, 0
40.69500, -74.00500, 40.70000, -74.00000, 0
40.69500, -74.00000, 40.70000, -73.99500, 0
40.69500, -73.99500, 40.70000, -73.99000, 367
40.69500, -73.99000, 40.70000, -73.98500, 368
40.69500, -73.98500, 40.70000, -73.98000, 369
40.69500, -73.98000, 40.70000, -73.97500, 0
40.69500, -73.97500, 40.70000, -73.97000, 0
40.69500, -73.97000, 40.70000, -73.96500, 0
40.69500, -73.96500, 40.70000, -73.96000, 0
40.69500, -73.96000, 40.70000, -73.95500, 0
40.69500, -73.95500, 40.70000, -73.95000, 0
40.69500, -73.95000, 40.70000, -73.94500, 0
40.69500, -73.94500, 40.70000, -73.94000, 0
40.69500, -73.94000, 40.70000, -73.93500, 0
40.69500, -73.93500, 40.70000, -73.93000, 0
40.69500, -73.93000, 40.70000, -73.92500, 0
40.69500, -73.92500, 40.70000, -73.92000, 0
40.69500, -73.92000, 40.70000, -73.91500, 0
40.69500, -73.91500, 40.70000, -73.91000, 0
40.69500, -73.91000, 40.70000, -73.90500, 0
40.69500, -73.90500, 40.70000, -73.90000, 0
40.69500, -73.90000, 40.70000, -73.89500, 0
40.69500, -73.89500, 40.70000, -73.89000, 0
40.69500, -73.89000, 40.70000, -73.88500, 0
40.69500, -73.88500, 40.70000, -73.88000, 0
40.69500, -73.88000, 40.70000, -73.87500, 0
40.69500, -73.87500, 40.70000, -73.87000, 0
40.69500, -73.87000, 40.70000, -73.86500, 0
40.69500, -73.86500, 40.70000, -73.86000, 0
40.69500, -73.86000, 40.70000, -73.85500, 0
40.69500, -73.85500, 40.70000, -73.85000, 0
40.69500, -73.85000, 40.70000, -73.84500, 0
40.69500, -73.84500, 40.70000, -73.84000, 0
40.69500, -73.84000, 40.70000, -73.83500, 0
40.69500, -73.83500, 40.70000, -73.83000, 0
40.69500, -73.83000, 40.70000, -73.82500, 0
40.70000, -74.02500, 40.70500, -74.02000, 0
40.70000, -74.02000, 40.70500, -74.01500, 402
40.70000, -74.01500, 40.70500, -74.01000, 403
40.70000, -74.01000, 40.70500, -74.00500, 404
40.70000, -74.00500, 40.70500, -74.00000, 0
40.70000, -74.00000, 40.70500, -73.99500, 0
40.70000, -73.99500, 40.70500, -73.99000, 407
40.70000, -73.99000, 40.70500, -73.98500, 408
40.70000, -73.98500, 40.70500, -73.98000, 0
40.70000, -73.98000, 40.70500, -73.97500, 0
40.70000, -73.97500, 40.70500, -73.97000, 0
40.70000, -73.97000, 40.70500, -73.96500, 0
40.70000, -73.96500, 40.70500, -73.96000, 0
40.70000, -73.96000, 40.70500, -73.95500, 0
40.70000, -73.95500, 40.70500, -73.95000, 0
40.70000, -73.95000, 40.70500, -73.94500, 0
40.70000, -73.94500, 40.70500, -73.94000, 0
40.70000, -73.94000, 40.70500, -73.93500, 0
40.70000, -73.93500, 40.70500, -73.93000, 0
40.70000, -73.93000, 40.70500, -73.92500, 0
40.70000, -73.92500, 40.70500, -73.92000, 0
40.70000, -73.92000, 40.70500, -73.91500, 0
40.70000, -73.91500, 40.70500, -73.91000, 0
40.70000, -73.91000, 40.70500, -73.90500, 0
40.70000, -73.90500, 40.70500, -73.90000, 0
40.70000, -73.90000, 40.70500, -73.89500, 0
40.70000, -73.89500, 40.70500, -73.89000, 0
40.70000, -73.89000, 40.70500, -73.88500, 0
40.70000, -73.88500, 40.70500, -73.88000, 0
40.70000, -73.88000, 40.70500, -73.87500, 0
40.70000, -73.87500, 40.70500, -73.87000, 0
40.70000, -73.87000, 40.70500, -73.86500, 0
40.70000, -73.86500, 40.70500, -73.86000, 0
40.70000, -73.86000, 40.70500, -73.85500, 0
40.70000, -73.85500, 40.70500, -73.85000, 0
40.70000, -73.85000, 40.70500, -73.84500, 0
40.70000, -73.84500, 40.70500, -73.84000, 0
40.70000, -73.84000, 40.70500, -73.83500, 0
40.70000, -73.83500, 40.70500, -73.83000, 0
40.70000, -73.83000, 40.70500, -73.82500, 0
40.70500, -74.02500, 40.71000, -74.02000, 0
40.70500, -74.02000, 40.71000, -74.01500, 442
40.70500, -74.01500, 40.71000, -74.01000, 443
40.70500, -74.01000, 40.71000, -74.00500, 444
40.70500, -74.00500, 40.71000, -74.00000, 445
40.70500, -74.00000, 40.71000, -73.99500, 0
40.70500, -73.99500, 40.71000, -73.99000, 0
40.70500, -73.99000, 40.71000, -73.98500, 0
40.70500, -73.98500, 40.71000, -73.98000, 0
40.70500, -73.98000, 40.71000, -73.97500, 0
40.70500, -73.97500, 40.71000, -73.97000, 0
40.70500, -73.97000, 40.71000, -73.96500, 0
40.70500, -73.96500, 40.71000, -73.96000, 0
40.70500, -73.96000, 40.71000, -73.95500, 454
40.70500, -73.95500, 40.71000, -73.95000, 0
40.70500, -73.95000, 40.71000, -73.94500, 0
40.70500, -73.94500, 40.71000, -73.94000, 0
40.70500, -73.94000, 40.71000, -73.93500, 0
40.70500, -73.93500, 40.71000, -73.93000, 0
40.70500, -73.93000, 40.71000, -73.92500, 0
40.70500, -73.92500, 40.71000, -73.92000, 0
40.70500, -73.92000, 40.71000, -73.91500, 0
40.70500, -73.91500, 40.71000, -73.91000, 0
40.70500, -73.91000, 40.71000, -73.90500, 0
40.70500, -73.90500, 40.71000, -73.90000, 0
40.70500, -73.90000, 40.71000, -73.89500, 0
40.70500, -73.89500, 40.71000, -73.89000, 0
40.70500, -73.89000, 40.71000, -73.88500, 0
40.70500, -73.88500, 40.71000, -73.88000, 0
40.70500, -73.88000, 40.71000, -73.87500, 0
40.70500, -73.87500, 40.71000, -73.87000, 0
40.70500, -73.87000, 40.71000, -73.86500, 0
40.70500, -73.86500, 40.71000, -73.86000, 0
40.70500, -73.86000, 40.71000, -73.85500, 0
40.70500, -73.85500, 40.71000, -73.85000, 0
40.70500, -73.85000, 40.71000, -73.84500, 0
40.70500, -73.84500, 40.71000, -73.84000, 0
40.70500, -73.84000, 40.71000, -73.83500, 0
40.70500, -73.83500, 40.71000, -73.83000, 0
40.70500, -73.83000, 40.71000, -73.82500, 0
40.71000, -74.02500, 40.71500, -74.02000, 0
40.71000, -74.02000, 40.71500, -74.01500, 482
40.71000, -74.01500, 40.71500, -74.01000, 483
40.71000, -74.01000, 40.71500, -74.00500, 484
40.71000, -74.00500, 40.71500, -74.00000, 485
40.71000, -74.00000, 40.71500, -73.99500, 486
40.71000, -73.99500, 40.71500, -73.99000, 487
40.71000, -73.99000, 40.71500, -73.98500, 488
40.71000, -73.98500, 40.71500, -73.98000, 489
40.71000, -73.98000, 40.71500, -73.97500, 0
40.71000, -73.97500, 40.71500, -73.97000, 0
40.71000, -73.97000, 40.71500, -73.96500, 492
40.71000, -73.96500, 40.71500, -73.96000, 493
40.71000, -73.96000, 40.71500, -73.95500, 494
40.71000, -73.95500, 40.71500, -73.95000, 495
40.71000, -73.95000, 40.71500, -73.94500, 496
40.71000, -73.94500, 40.71500, -73.94000, 497
40.71000, -73.94000, 40.71500, -73.93500, 0
40.71000, -73.93500, 40.71500, -73.93000, 0
40.71000, -73.93000, 40.71500, -73.92500, 0
40.71000, -73.92500, 40.71500, -73.92000, 0
40.71000, -73.92000, 40.71500, -73.91500, 0
40.71000, -73.91500, 40.71500, -73.91000, 0
40.71000, -73.91000, 40.71500, -73.90500, 0
40.71000, -73.90500, 40.71500, -73.90000, 0
40.71000, -73.90000, 40.71500, -73.89500, 0
40.71000, -73.89500, 40.71500, -73.89000, 0
40.71000, -73.89000, 40.71500, -73.88500, 0
40.71000, -73.88500, 40.71500, -73.88000, 0
40.71000, -73.88000, 40.71500, -73.87500, 0
40.71000, -73.87500, 40.71500, -73.87000, 0
40.71000, -73.87000, 40.71500, -73.86500, 0
40.71000, -73.86500, 40.71500, -73.86000, 0
40.71000, -73.86000, 40.71500, -73.85500, 0
40.71000, -73.85500, 40.71500, -73.85000, 0
40.71000, -73.85000, 40.71500, -73.84500, 0
40.71000, -73.84500, 40.71500, -73.84000, 0
40.71000, -73.84000, 40.71500, -73.83500, 0
40.71000, -73.83500, 40.71500, -73.83000, 0
40.71000, -73.83000, 40.71500, -73.82500, 0
40.71500, -74.02500, 40.72000, -74.02000, 0
40.71500, -74.02000, 40.72000, -74.01500, 522
40.71500, -74.01500, 40.72000, -74.01000, 523
40.71500, -74.01000, 40.72000, -74.00500, 524
40.71500, -74.00500, 40.72000, -74.00000, 525
40.71500, -74.00000, 40.72000, -73.99500, 526
40.71500, -73.99500, 40.72000, -73.99000, 527
40.71500, -73.99000, 40.72000, -73.98500, 528
40.71500, -73.98500, 40.72000, -73.98000, 529
40.71500, -73.98000, 40.72000, -73.97500, 530
40.71500, -73.97500, 40.72000, -73.97000, 0
40.71500, -73.97000, 40.72000, -73.96500, 0
40.71500, -73.96500, 40.72000, -73.96000, 533
40.71500, -73.96000, 40.72000, -73.95500, 534
40.71500, -73.95500, 40.72000, -73.95000, 535
40.71500, -73.95000, 40.72000, -73.94500, 0
40.71500, -73.94500, 40.72000, -73.94000, 0
40.71500, -73.94000, 40.72000, -73.93500, 0
